date,hs300,sp500,cgb10y,gold,policy_bond,credit_bond
2016-07-07,0.0,0.0,0.0005220014806027036,-0.003395589001138272,0.002706586260873423,
2016-07-08,-0.0036832454162965163,0.0,0.00041363652057826614,-0.006825965070399871,0.00034611878231191194,
2016-07-11,0.003683245416296589,0.01526747213078838,-1.685953478631625e-05,0.006825965070399891,-0.0007242538338773494,
2016-07-12,0.02540971552536822,0.015037877364540502,-0.00042455727151411257,-0.006825965070399871,-0.00020963042233441214,
2016-07-13,0.0,0.014815085785140682,-0.00034632619212227424,-0.010327114155849517,-0.0001376508292903152,
2016-07-14,0.0,-0.0148150857851407,0.0006250862177557423,-0.006944472352811046,-0.0004887679224812652,
2016-07-15,0.0,0.014815085785140682,-0.00021526336365128366,0.0034782643763247925,0.00020884985367477035,
2016-07-18,-0.003590668130728596,0.0,-0.00024904907536583157,-0.003478264376324697,-0.00039949762337707453,
2016-07-19,-0.0036036075032985443,0.014598799421152631,-0.0005101985219625906,0.0,0.000773312020678343,
2016-07-20,-0.0036166404701885504,0.0,0.0012878991860978736,-0.0034904049397686022,0.0013600517695372624,
2016-07-21,0.007220247973487097,0.01438873745209967,0.00171693251279862,-0.010544913176614887,0.0010627041906044134,
2016-07-22,-0.010850016024065705,-0.014388737452099669,-0.0004346511052774772,0.0035273405179684406,0.0010234224646485136,
2016-07-25,0.0,0.01438873745209967,-0.00047546125589381644,-0.0035273405179682992,-0.0006951951392777081,
2016-07-26,0.014440684154794428,0.014184634991956381,0.00019615516134252403,0.0,-9.999795458685942e-06,
2016-07-27,-0.021739986636405875,-0.014184634991956413,0.0005110115168017157,0.0035273405179684406,0.0014943143901574294,
2016-07-28,0.003656311203110479,0.0,-0.00045058762834740066,0.01398624197473987,0.0005154517667614838,
2016-07-29,-0.0036563112031105433,0.014184634991956381,0.000533750840158813,-0.006968669316093316,0.0006448479729128462,
2016-08-01,-0.007352974305258806,0.0,0.0,0.0069686693160934355,-7.344270860017121e-05,
2016-08-02,0.003683245416296589,0.01398624197473987,-6.33618197726837e-05,0.006920442844573757,0.0003816619201679891,
2016-08-03,0.0,-0.028170876966696335,0.0004582926550967182,0.0034423441909729197,0.00018397971743487786,
2016-08-04,0.0036697288889624017,0.0,0.0002938698474573288,-0.01036278703554666,0.000536338776016375,
2016-08-05,0.003656311203110479,0.0,0.0009206287228788222,0.01379332213233577,1.3585928962859192e-05,
2016-08-08,0.007272759329079657,0.014184634991956381,0.00045950274706696296,-0.020761991448429128,0.0008917388909689523,
2016-08-09,0.003616640470188515,0.0,0.001170037115535326,0.0,0.0012154669648635707,
2016-08-10,0.0,0.0,0.0025712414707838266,0.013889112160667093,0.0027212988761662832,
2016-08-11,-0.0036166404701885504,-0.014184634991956413,-1.968525249679265e-06,-0.010398707220898511,-0.0006780523207616253,
2016-08-12,0.017953803616595845,0.0,0.0003355775729870327,0.0,0.002093086777553991,
2016-08-15,0.028072018778686522,0.0,0.002475461629479901,-0.0034904049397686022,0.0035445465751151746,
2016-08-16,0.0,0.0,0.00031697447639536237,0.0069686693160934355,-0.0014288858111010212,
2016-08-17,-0.003466207976486284,-0.014388737452099669,-0.001429633517032572,-0.006968669316093316,-0.00012485521527024843,
2016-08-18,0.0,0.0,-0.0010893065203656778,0.0069686693160934355,-0.0013888298084532796,
2016-08-19,-0.003478264376324697,0.0,-0.0005254147355065808,0.0,-0.0003418849590424466,
2016-08-22,-0.006993035490970637,0.01438873745209967,0.0003857246505210425,-0.006968669316093316,-0.0008750379786450403,
2016-08-23,0.0,0.0,3.443246686824284e-05,0.0,-0.0012869399915550713,
2016-08-24,-0.0035149421074446084,0.0,-0.004334021702717229,0.0,-0.0004149134378729025,
2016-08-25,-0.0035273405179682992,0.0,0.0017640719384016941,-0.007017572658646535,-0.001449940306312384,
2016-08-26,-0.0035398267051241737,0.0,-0.0003807840250882696,0.0,8.311688316465318e-05,
2016-08-29,0.0,0.0,8.287726178252453e-05,-0.0035273405179682992,0.0004091595802004544,
2016-08-30,0.003539826705124208,0.0,-0.0017122175914306061,0.0035273405179684406,-0.0014522348846535348,
2016-08-31,0.007042282625412951,0.014184634991956381,-0.0013697108195113493,-0.007067167223092443,-0.0009120001934981161,
2016-09-01,-0.010582109330536972,0.0,-0.00018309988149651022,0.0,-0.000536912764575857,
2016-09-02,0.003539826705124208,0.0,0.001104029125547571,0.0,-0.000382261962796449,
2016-09-05,0.0,0.0,-0.0018328019183362144,0.010582109330537008,0.0006466799911265511,
2016-09-06,0.01054491317661482,0.02777956410707567,0.00021789534968773606,0.0,-0.00033687352710014707,
2016-09-07,0.0,0.0,-9.309493114734379e-05,0.013937507843781678,-0.00017210285271254309,
2016-09-08,0.0,0.0,-0.00012678150314467126,0.0,0.0004972058312645142,
2016-09-09,-0.007017572658646535,0.0,0.0013432646513503563,-0.006944472352811046,0.0002761186784664666,
2016-09-12,-0.017762456339840388,-0.027779564107075706,-0.0013591134694747632,-0.006993035490970637,-0.0029979267242915544,
2016-09-13,0.0,0.0,0.001085063749996291,0.0035026305512020745,-0.0004268040253380697,
2016-09-14,-0.007194275634027085,0.0,0.0009929495469828311,-0.007017572658646535,-0.0007114421176682809,
2016-09-19,0.007194275634027231,0.01398624197473987,0.0002332594359567035,-0.0035273405179682992,0.0013833490783878239,
2016-09-20,-0.003590668130728596,0.0,0.0009532281816408233,0.0,0.0003539315478892726,
2016-09-21,0.00359066813072854,0.01379332213233577,-0.001005607978666345,0.0035273405179684406,0.0003837380395438277,
2016-09-22,0.007142887512380204,0.0,0.00031917769031177803,0.00701757265864654,-0.00010340426814848593,
2016-09-23,0.0,0.013605652055778678,0.0002222772161668205,0.0,0.00061663911881091,
2016-09-26,-0.01795380361659582,-0.013605652055778598,0.0012191758599006096,0.0,0.0007394653712579647,
2016-09-27,0.003616640470188515,0.0,-0.00015885286558065356,0.0,-9.78390258913169e-05,
2016-09-28,0.0,0.0,-0.00036121285007742796,-0.007017572658646535,0.00019748004655106366,
2016-09-29,0.0036036075032983964,-0.013793322132335873,-0.00018954089697729773,-0.0035273405179682992,-0.00014221793881323392,
2016-09-30,0.00359066813072854,0.01379332213233577,0.0002023730967178527,0.0035273405179684406,0.00042115998950578514,
2016-10-10,0.01069528911674795,0.013605652055778678,0.0021889333553022595,-0.03584613177313565,0.003931316467428682,
2016-10-11,0.003539826705124208,0.0,0.0006714951554153511,-0.0036563112031105433,2.1647208232463852e-05,
2016-10-12,-0.0035398267051241737,0.0,7.87410099894864e-06,0.0,-6.584504678516518e-05,
2016-10-13,0.0,0.026668247082161273,-0.00027366137430658266,0.0,-0.0007679109275870601,
2016-10-14,0.003539826705124208,0.0130720815673527,0.002251049399226433,-0.00366972888896229,0.0007931670745288561,
2016-10-17,-0.010657294473988093,-0.013072081567352775,-0.0002908073461136804,0.0036697288889624017,0.00019571351392126722,
2016-10-18,0.014184634991956381,0.0,-0.00025747437436883454,0.003656311203110479,-0.00013347787443681247,
2016-10-19,0.0,0.0,0.001157131269003639,0.0,0.0008844097006876865,
2016-10-20,-0.0035273405179682992,0.0,0.002907540179113543,0.007272759329079657,0.0005891722210875157,
2016-10-21,0.007042282625412951,0.0,0.0007436617855958551,-0.0036297680505786127,0.0010405631501218837,
2016-10-24,0.010471299867295437,0.0,-9.684041050297391e-05,0.003629768050578731,-0.0014414147624764741,
2016-10-25,-0.003478264376324697,0.0130720815673527,-0.0011677138754442593,0.003616640470188515,-0.00048033272750848616,
2016-10-26,0.0,0.0,-0.0007024594696907631,0.0036036075032983964,-0.0022235286186101525,
2016-10-27,-0.0034904049397686022,-0.013072081567352775,-0.0010403894602997797,-0.0036036075032985443,-0.0004915758991859543,
2016-10-28,0.0,0.0,0.0007208373794138224,0.0036036075032983964,0.0005331319004205583,
2016-10-31,-0.0035026305512020003,0.0,-0.0013263499171554908,0.00359066813072854,0.0002520091874750515,
2016-11-01,0.006993035490970604,0.0,0.0005270226825155681,0.0035778213478839024,-0.0008791463540673931,
2016-11-02,-0.006993035490970637,0.0,-0.0008677233017721379,0.007117467768863955,-0.00025765588436477415,
2016-11-03,0.006993035490970604,-0.01324522675002068,0.0011473152954899746,0.0,0.00026398343928441567,
2016-11-04,-0.0034904049397686022,0.0,-0.0004277583858283537,-0.0071174677688639896,0.0002096905986758821,
2016-11-07,0.0034904049397685676,0.013245226750020723,-0.0011762974501809851,-0.003577821347883855,0.0001897682393305597,
2016-11-08,0.0034782643763247925,0.0,-0.0013645879794202892,0.0035778213478839024,-0.0001265081581377013,
2016-11-09,-0.003478264376324697,-0.026668247082161294,0.00041212878870096423,0.024692612590371633,-0.0007630027237985254,
2016-11-10,0.010398707220898517,0.026668247082161273,-0.0019115853567533852,-0.021127546425875394,-0.0008912079986091857,
2016-11-11,0.0068728792877620504,-0.01324522675002068,-0.0027863086436818885,-0.01433716314640733,-0.0009780757864650692,
2016-11-14,0.0034188067487856823,0.0,-0.0016137648118028194,-0.03303052567648172,-0.0013863396557787248,
2016-11-15,0.0,0.013245226750020723,-0.0021755808641756007,0.011131840368844199,-0.0015009353016415025,
2016-11-16,0.0,0.025975486403260736,0.0007544599995908992,0.003683245416296589,-0.001374881892188035,
2016-11-17,0.0,0.0,-0.0022342985891270514,0.0,-0.001806038559785364,
2016-11-18,-0.003418806748785609,0.012739025777429712,-0.0012950415045424302,-0.011090686694158284,-0.002095189497701235,
2016-11-21,0.006825965070399891,-0.012739025777429714,-0.0011802158995425078,0.007407441277861818,0.0011594669942496724,
2016-11-22,0.010152371464018128,0.02531780798429,0.0015391789674894976,0.003683245416296589,-0.00033492048233128456,
2016-11-23,0.0,0.0,-0.0006703013026478739,0.0,0.001382761492427002,
2016-11-24,0.0033613477027047063,0.048790164169431834,0.0012457653796053279,-0.0148150857851407,0.0008810143805298555,
2016-11-25,0.010016778243471209,0.023530497410194036,-0.0010627305218965275,-0.007490671729157626,-0.0016259721589173186,
2016-11-28,0.006622540760493457,-0.02353049741019416,-0.0005123830150180038,0.007490671729157659,0.0005234432470859695,
2016-11-29,0.0065789710980425605,-0.01197619104671565,-0.00027072380962269956,-0.0037383221106072153,-0.0035975844866663015,
2016-11-30,-0.009884759232541973,0.01197619104671562,-0.0023859342918490793,-0.00751883241402734,-0.0024056001780556513,
2016-12-01,0.009884759232541925,0.011834457647002798,-0.0024336502961124344,-0.003780722839905933,-0.005221314925611639,
2016-12-02,-0.009884759232541973,0.0,-0.0015175329992632794,0.0,-0.002320533600768219,
2016-12-05,-0.020067563050809256,0.023256862164267183,-0.00024446203446035024,-0.003795070968551721,-0.0014102711675901113,
2016-12-06,-0.003384097984240457,0.033901551675681416,-0.0035695323031770744,0.0,-0.0068986892759073885,
2016-12-07,0.003384097984240494,0.021978906718775167,-0.0033815072914138216,-0.0038095284166676188,0.0015930857317979956,
2016-12-08,0.003372684478639377,-0.010929070532190317,-0.0005672218595069005,0.0076045993852192125,0.0015561832594392269,
2016-12-09,0.006711434587986778,-0.022223136784710235,0.0016271246110590182,0.0,-0.001086470208267135,
2016-12-12,-0.027120306219193896,0.022223136784710256,-0.003487486862154328,-0.003795070968551721,-0.00657555223993793,
2016-12-13,-0.0034423441909729015,0.03243527575315374,-0.002669763393579185,0.0,-0.004039678136628809,
2016-12-14,-0.006920442844573795,-0.010695289116747806,-0.0013548233013381495,0.007575793808457723,-0.003478716280839289,
2016-12-15,-0.010471299867295366,-0.032789822822990956,-0.007715267999864665,-0.011385322225125241,-0.012341875959492484,
2016-12-16,0.0,0.03278982282299097,-0.00038077808161001694,-0.007662872745569137,0.004186689907466124,
2016-12-19,-0.0035149421074446084,0.02127739844728488,-0.0015891632881974624,0.007662872745569097,-0.0047654765347417295,
2016-12-20,-0.007067167223092443,0.010471299867295437,-0.0028156623543908197,-0.007662872745569137,-0.00040611465891480657,
2016-12-21,0.010582109330537008,0.0408219945202552,0.003548569131220994,0.0,0.005393109565138297,
2016-12-22,0.0,-0.01005033585350145,0.004404559309267413,-0.007722046093910278,0.006116540025532576,
2016-12-23,-0.007042282625412923,-0.03077165866675366,0.0031361670077704475,0.0,0.00026734848561775856,
2016-12-26,0.0035273405179684406,0.0,0.002627449763664188,0.003868476777920332,-0.00023333552289653525,
2016-12-27,-0.0035273405179682992,-0.03174869831458019,-0.0005681708804974063,0.0038535693159899723,-0.0004602178603229595,
2016-12-28,-0.0035398267051241737,-0.10178269430994247,0.0006837947015675603,0.0,0.0006416007923084754,
2016-12-29,0.0,-0.036367644170874715,0.0028478304554354584,0.007662872745569097,0.002537797064766568,
2016-12-30,0.0,-0.02500130220541727,0.00394941274761502,0.0076045993852192125,0.0013869320851759193,
2017-01-03,0.010582109330537008,-0.07898841131863044,-0.001955093973679306,-0.003795070968551721,7.150713521936055e-05,
2017-01-04,0.010471299867295437,0.013605652055778678,-0.003761611572010512,0.0037950709685517555,-0.0017882716214084192,
2017-01-05,-0.003478264376324697,0.0,-0.004488931693703741,0.0,-0.002580213076784593,
2017-01-06,-0.0034904049397686022,-0.013605652055778598,4.3757908867477604e-05,-0.003795070968551721,8.409868655085206e-05,
2017-01-09,0.0034904049397685676,0.013605652055778678,0.000919490723917388,0.007575793808457723,0.0018285777640742547,
2017-01-10,-0.0034904049397686022,-0.013605652055778598,0.0014984624518354385,0.0037664827954768648,0.0017819328457176014,
2017-01-11,-0.007017572658646535,0.0,-0.0018004585261480002,0.0,-0.002053600718323652,
2017-01-12,-0.0035273405179682992,0.0,0.0003345289299578444,0.003752349618550372,-0.0009079815214368454,
2017-01-13,0.0,0.0,0.00038319804133311663,-0.0037523496185503527,0.00039651744913056974,
2017-01-16,0.0,0.0,-0.0007909518775548762,0.007490671729157659,-0.0022140115378826083,
2017-01-17,0.0035273405179684406,0.0,-0.003643600023835992,0.0037243990909822727,-0.002873324273511971,
2017-01-18,0.003514942107444592,0.0,-0.0002358238967915804,0.0,-0.0008399665076748886,
2017-01-19,-0.0035149421074446084,0.0,-0.00030634783585281177,-0.011215070820139957,-0.0006601296658352237,
2017-01-20,0.010507977598415165,0.0,0.00014501634012347217,0.003752349618550372,8.835915627532144e-05,
2017-01-23,0.0,-0.013793322132335873,0.0009308716263360637,0.003738322110607158,0.0002089905857346324,
2017-01-24,0.0,0.0,-0.0011024425320081488,0.0,-0.004064140884994828,
2017-01-25,0.0034782643763247925,0.01379332213233577,-0.004278352873500296,-0.011257154524634558,-0.004144888552328485,
2017-01-26,0.003466207976486329,0.0,0.0006193442736878458,-0.003780722839905933,0.00033609181080617855,
2017-02-03,-0.006944472352811046,0.0,-0.0031879711734930935,0.011299555253933247,-0.006768452655815463,
2017-02-06,0.0,0.013605652055778678,-0.001374833764963866,0.011173300598125255,-0.006999951686941862,
2017-02-07,0.0,-0.013605652055778598,-0.004599237302891894,0.00738010729762246,-0.003714728973635168,
2017-02-08,0.006944472352810995,0.013605652055778678,0.0010536226617439708,0.0,0.0012199914565670495,
2017-02-09,0.0034542348680873824,-0.013605652055778598,0.002093608139011806,0.007326040092072881,0.0032389400249426188,
